knmp_id,nama_knmp,kabupaten,provinsi,nama_tpi,komoditas,harga_aktual,tanggal,match_type
986,Belaras,Indragiri Hilir,RIAU,,,,,tidak_ada_data
987,Kuala Patah Parang,Indragiri Hilir,RIAU,,,,,tidak_ada_data
988,Tanjung Pasir,Indragiri Hilir,RIAU,,,,,tidak_ada_data
989,Pulau,Indragiri Hulu,RIAU,,,,,tidak_ada_data
990,Mekar Sari,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
991,Centai,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
992,Mayang Sari,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
993,Sialang Pasung,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
994,Kedabu Rapat,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
995,Tanah Merah,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
996,Tanjung Kedabu,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
997,Kepau Baru,Kepulauan Meranti,RIAU,,,,,tidak_ada_data
998,Sungai Geniot,Kota Dumai,RIAU,,,,,tidak_ada_data
999,Tebing Tinggi Okura,Kota Pekanbaru,RIAU,,,,,tidak_ada_data
1000,Teluk,Pelalawan,RIAU,,,,,tidak_ada_data
1001,Bagan Hulu,Rokan Hilir,RIAU,,,,,tidak_ada_data
1002,Bagan Punak Pesisir,Rokan Hilir,RIAU,,,,,tidak_ada_data
1003,Panipahan Darat,Rokan Hilir,RIAU,,,,,tidak_ada_data
1004,Teluk Pulai,Rokan Hilir,RIAU,,,,,tidak_ada_data
1005,Sinaboi,Rokan Hilir,RIAU,,,,,tidak_ada_data
1006,Sungai Bakau,Rokan Hilir,RIAU,,,,,tidak_ada_data
1007,Mekkata Selatan,Majene,SULAWESI BARAT,,,,,tidak_ada_data
1008,Belang-Belang,Mamuju,SULAWESI BARAT,,,,,tidak_ada_data
1009,Kabuloang,Mamuju,SULAWESI BARAT,,,,,tidak_ada_data
1010,Karampuang,Mamuju,SULAWESI BARAT,,,,,tidak_ada_data
1011,Bonda,Mamuju,SULAWESI BARAT,,,,,tidak_ada_data
1012,Kambunong,Mamuju Tengah,SULAWESI BARAT,,,,,tidak_ada_data
1013,Tasokko,Mamuju Tengah,SULAWESI BARAT,,,,,tidak_ada_data
1014,Pangale,Mamuju Tengah,SULAWESI BARAT,,,,,tidak_ada_data
1015,Lamalaka,Bantaeng,SULAWESI SELATAN,,,,,tidak_ada_data
1016,Bonto Jai,Bantaeng,SULAWESI SELATAN,,,,,tidak_ada_data
1017,Lonrae,Bone,SULAWESI SELATAN,,,,,tidak_ada_data
1018,Lamuru,Bone,SULAWESI SELATAN,,,,,tidak_ada_data
1019,Bulu-Bulu,Bone,SULAWESI SELATAN,,,,,tidak_ada_data
1020,Darubiah,Bulukumba,SULAWESI SELATAN,,,,,tidak_ada_data
1021,Tanah Jaya,Bulukumba,SULAWESI SELATAN,,,,,tidak_ada_data
1022,Bontorannu,Jeneponto,SULAWESI SELATAN,,,,,tidak_ada_data
1023,Pantai Bahari,Jeneponto,SULAWESI SELATAN,,,,,tidak_ada_data
1024,Punagaya,Jeneponto,SULAWESI SELATAN,,,,,tidak_ada_data
1025,Pabiringa,Jeneponto,SULAWESI SELATAN,,,,,tidak_ada_data
1026,Bontosunggu,Kepulauan Selayar,SULAWESI SELATAN,,,,,tidak_ada_data
1027,Lowa,Kepulauan Selayar,SULAWESI SELATAN,,,,,tidak_ada_data
1028,Buki,Kepulauan Selayar,SULAWESI SELATAN,,,,,tidak_ada_data
1029,Rajuni,Kepulauan Selayar,SULAWESI SELATAN,,,,,tidak_ada_data
1030,Songka,Kota Palopo,SULAWESI SELATAN,,,,,tidak_ada_data
1031,Takkalala,Kota Palopo,SULAWESI SELATAN,,,,,tidak_ada_data
1032,Belopa,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1033,Seppong,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1034,Rantebelu,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1035,Babang,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1036,Tirowali,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1037,Bassiang Timur,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1038,To'Bia,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1039,Cimpu,Luwu,SULAWESI SELATAN,,,,,tidak_ada_data
1040,Burau Pantai,Luwu Timur,SULAWESI SELATAN,,,,,tidak_ada_data
1041,Lakawali Pantai,Luwu Timur,SULAWESI SELATAN,,,,,tidak_ada_data
1042,Wewangriu,Luwu Timur,SULAWESI SELATAN,,,,,tidak_ada_data
1043,Bahari,Luwu Timur,SULAWESI SELATAN,,,,,tidak_ada_data
1044,Bawalipu,Luwu Timur,SULAWESI SELATAN,,,,,tidak_ada_data
1045,Ladongi,Luwu Utara,SULAWESI SELATAN,,,,,tidak_ada_data
1046,Salekoe,Luwu Utara,SULAWESI SELATAN,,,,,tidak_ada_data
1047,Tokke,Luwu Utara,SULAWESI SELATAN,,,,,tidak_ada_data
1048,Munte,Luwu Utara,SULAWESI SELATAN,,,,,tidak_ada_data
1049,Pajukukang,Maros,SULAWESI SELATAN,,,,,tidak_ada_data
1050,Borimasunggu,Maros,SULAWESI SELATAN,,,,,tidak_ada_data
1051,Bulu Cindea,Pangkajene dan Kepulauan,SULAWESI SELATAN,,,,,tidak_ada_data
1052,Mattiro Dolangeng,Pangkajene dan Kepulauan,SULAWESI SELATAN,,,,,tidak_ada_data
1053,Mattiro Bombang,Pangkajene dan Kepulauan,SULAWESI SELATAN,,,,,tidak_ada_data
1054,Mattiro Labangeng,Pangkajene dan Kepulauan,SULAWESI SELATAN,,,,,tidak_ada_data
1055,Lumpue,Kota Parepare,SULAWESI SELATAN,,,,,tidak_ada_data
1056,Watang Soreang,Kota Parepare,SULAWESI SELATAN,,,,,tidak_ada_data
1057,Binanga Karaeng,Pinrang,SULAWESI SELATAN,,,,,tidak_ada_data
1058,Langnga,Pinrang,SULAWESI SELATAN,,,,,tidak_ada_data
1059,Pallameang,Pinrang,SULAWESI SELATAN,,,,,tidak_ada_data
1060,Pulau Harapan,Sinjai,SULAWESI SELATAN,,,,,tidak_ada_data
1061,Sanjai,Sinjai,SULAWESI SELATAN,,,,,tidak_ada_data
1062,Boddia,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1063,Galesong Kota,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1064,Kaluku Bodo,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1065,Aeng Batu-Batu,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1066,Bontosunggu,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1067,Topejawa,Takalar,SULAWESI SELATAN,,,,,tidak_ada_data
1068,Pattangngae,Wajo,SULAWESI SELATAN,,,,,tidak_ada_data
1069,Bulette,Wajo,SULAWESI SELATAN,,,,,tidak_ada_data
1070,Akkajeng,Wajo,SULAWESI SELATAN,,,,,tidak_ada_data
1071,Moilong,Banggai,SULAWESI TENGAH,,,,,tidak_ada_data
1072,Rata,Banggai,SULAWESI TENGAH,,,,,tidak_ada_data
1073,Balalon,Banggai Kepulauan,SULAWESI TENGAH,,,,,tidak_ada_data
1074,Mamulusan,Banggai Kepulauan,SULAWESI TENGAH,,,,,tidak_ada_data
1075,Mandel,Banggai Laut,SULAWESI TENGAH,,,,,tidak_ada_data
1076,Toropot,Banggai Laut,SULAWESI TENGAH,,,,,tidak_ada_data
1077,Buol,Buol,SULAWESI TENGAH,,,,,tidak_ada_data
1078,Tamit,Buol,SULAWESI TENGAH,,,,,tidak_ada_data
1079,Taat,Buol,SULAWESI TENGAH,,,,,tidak_ada_data
1080,Kwala Besar,Buol,SULAWESI TENGAH,,,,,tidak_ada_data
1081,Boneoge,Donggala,SULAWESI TENGAH,,,,,tidak_ada_data
1082,Boyantongo,Parigi Moutong,SULAWESI TENGAH,,,,,tidak_ada_data
1083,Pelawa Baru,Parigi Moutong,SULAWESI TENGAH,,,,,tidak_ada_data
1084,Dusunan,Parigi Moutong,SULAWESI TENGAH,,,,,tidak_ada_data
1085,Tete B,Tojo Una-Una,SULAWESI TENGAH,,,,,tidak_ada_data
1086,Podi,Tojo Una-Una,SULAWESI TENGAH,,,,,tidak_ada_data
1087,Kavetan,Tojo Una-Una,SULAWESI TENGAH,,,,,tidak_ada_data
1088,Laulalang,Tolitoli,SULAWESI TENGAH,,,,,tidak_ada_data
1089,Nalu,Tolitoli,SULAWESI TENGAH,,,,,tidak_ada_data
1090,Lakolog,Kota Bau Bau,SULAWESI TENGGARA,,,,,tidak_ada_data
1091,Tapuahi,Bombana,SULAWESI TENGGARA,,,,,tidak_ada_data
1092,Lasalimu,Buton,SULAWESI TENGGARA,,,,,tidak_ada_data
1093,Manuru,Buton,SULAWESI TENGGARA,,,,,tidak_ada_data
1094,Bahari,Buton Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1095,Bahari Dua,Buton Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1096,Lamaninggara,Buton Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1097,Terapung,Buton Tengah,SULAWESI TENGGARA,,,,,tidak_ada_data
1098,Langere,Buton Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1099,Laanosangia,Buton Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1100,Pudai,Kota Kendari,SULAWESI TENGGARA,,,,,tidak_ada_data
1101,Sambuli,Kota Kendari,SULAWESI TENGGARA,,,,,tidak_ada_data
1102,Tondonggeu,Kota Kendari,SULAWESI TENGGARA,,,,,tidak_ada_data
1103,Tambea,Kolaka,SULAWESI TENGGARA,,,,,tidak_ada_data
1104,Sipakainge,Kolaka Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1105,Lawadia,Kolaka Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1106,Ulu Lalimbue,Konawe,SULAWESI TENGGARA,,,,,tidak_ada_data
1107,Torobulu,Konawe Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1108,Lakara,Konawe Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1109,Torokeku,Konawe Selatan,SULAWESI TENGGARA,,,,,tidak_ada_data
1110,Muara Tinobu,Konawe Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1111,Pasir Putih,Konawe Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1112,Tanjung Laimeo,Konawe Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1113,Ulu Sawa,Konawe Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1114,Tanjung Bunga,Konawe Utara,SULAWESI TENGGARA,,,,,tidak_ada_data
1115,Pola,Muna,SULAWESI TENGGARA,,,,,tidak_ada_data
1116,Bontu-Bontu,Muna,SULAWESI TENGGARA,,,,,tidak_ada_data
1117,Wangkolabu,Muna,SULAWESI TENGGARA,,,,,tidak_ada_data
1118,Tanjung Pinang,Muna Barat,SULAWESI TENGGARA,,,,,tidak_ada_data
1119,Bangko,Muna Barat,SULAWESI TENGGARA,,,,,tidak_ada_data
1120,Latawe,Muna Barat,SULAWESI TENGGARA,,,,,tidak_ada_data
1121,Waukuni,Muna Barat,SULAWESI TENGGARA,,,,,tidak_ada_data
1122,Katela,Muna Barat,SULAWESI TENGGARA,,,,,tidak_ada_data
1123,Makoro,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1124,Palahidu Barat,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1125,Horuo,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1126,Mantigola Makmur,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1127,Lamanggau,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1128,Patuno,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1129,Mola Bahari,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1130,Mola Utara,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1131,Numana,Wakatobi,SULAWESI TENGGARA,,,,,tidak_ada_data
1132,Tandurusa,Kota Bitung,SULAWESI UTARA,,,,,tidak_ada_data
1133,Batu Putih,Kota Bitung,SULAWESI UTARA,,,,,tidak_ada_data
1134,Batu Putih Atas,Kota Bitung,SULAWESI UTARA,,,,,tidak_ada_data
1135,Inobonto Ii,Bolaang Mongondow,SULAWESI UTARA,,,,,tidak_ada_data
1136,Sauk,Bolaang Mongondow,SULAWESI UTARA,,,,,tidak_ada_data
1137,Dudepo,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1138,Pinolantungan,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1139,Tabilaa,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1140,Deaga,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1141,Meyambangan Timur,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1142,Botuliodu,Bolaang Mongondow Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1143,Jiko,Bolaang Mongondow Timur,SULAWESI UTARA,,,,,tidak_ada_data
1144,Matabulu Timur,Bolaang Mongondow Timur,SULAWESI UTARA,,,,,tidak_ada_data
1145,Tanjung Sidupa,Bolaang Mongondow Utara,SULAWESI UTARA,,,,,tidak_ada_data
1146,Tombulang Pantai,Bolaang Mongondow Utara,SULAWESI UTARA,,,,,tidak_ada_data
1147,Santiago,Kepulauan Sangihe,SULAWESI UTARA,,,,,tidak_ada_data
1148,Awit Selatan,Kepulauan Talaud,SULAWESI UTARA,,,,,tidak_ada_data
1149,Bowombaru,Kepulauan Talaud,SULAWESI UTARA,,,,,tidak_ada_data
1150,Bitunuris Selatan,Kepulauan Talaud,SULAWESI UTARA,,,,,tidak_ada_data
1151,Tongkeina,Kota Manado,SULAWESI UTARA,,,,,tidak_ada_data
1152,Watulaney,Minahasa,SULAWESI UTARA,,,,,tidak_ada_data
1153,Lopana Satu,Minahasa Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1154,Ranomea,Minahasa Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1155,Matani Satu,Minahasa Selatan,SULAWESI UTARA,,,,,tidak_ada_data
1156,Molompar Timur,Minahasa Tenggara,SULAWESI UTARA,,,,,tidak_ada_data
1157,Bentenan Satu,Minahasa Tenggara,SULAWESI UTARA,,,,,tidak_ada_data
1158,Kema III,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1159,Bulutui,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1160,Gangga Dua,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1161,Kahuku,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1162,Likupang Kampung Ambong,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1163,Minaesa,Minahasa Utara,SULAWESI UTARA,,,,,tidak_ada_data
1164,Buhias,Kepulauan Siau Tagulandang Biaro,SULAWESI UTARA,,,,,tidak_ada_data
1165,Tiku Selatan,Agam,SUMATERA BARAT,,,,,tidak_ada_data
1166,Teluk Kabung Selatan,Kota Padang,SUMATERA BARAT,,,,,tidak_ada_data
1167,Batang Arau,Kota Padang,SUMATERA BARAT,,,,,tidak_ada_data
1168,Koto Tinggi Kuranji Hilir,Padang Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1169,Pilubang,Padang Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1170,Seulayat Ulakan,Padang Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1171,Tapakih,Padang Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1172,Pauh Barat,Kota Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1173,Ampalu,Kota Pariaman,SUMATERA BARAT,,,,,tidak_ada_data
1174,Maligi,Pasaman Barat,SUMATERA BARAT,,,,,tidak_ada_data
1175,Ranah Pasisie,Pasaman Barat,SUMATERA BARAT,,,,,tidak_ada_data
1176,Sasak,Pasaman Barat,SUMATERA BARAT,,,,,tidak_ada_data
1177,Aia Bangih,Pasaman Barat,SUMATERA BARAT,,,,,tidak_ada_data
1178,Koto Nan Duo Iv Koto Hilie,Pesisir Selatan,SUMATERA BARAT,,,,,tidak_ada_data
1179,Air Haji Barat,Pesisir Selatan,SUMATERA BARAT,,,,,tidak_ada_data
1180,Sungai Batang,Ogan Komering Ilir,SUMATERA SELATAN,,,,,tidak_ada_data
1181,Kuala Sungai Pasir,Ogan Komering Ilir,SUMATERA SELATAN,,,,,tidak_ada_data
1182,Pantai Harapan,Ogan Komering Ilir,SUMATERA SELATAN,,,,,tidak_ada_data
1183,Sungai Lumpur,Ogan Komering Ilir,SUMATERA SELATAN,,,,,tidak_ada_data
1184,Sei Kepayang,Asahan,SUMATERA UTARA,,,,,tidak_ada_data
1185,Bagan Asahan Baru,Asahan,SUMATERA UTARA,,,,,tidak_ada_data
1186,Bagan Asahan Pekan,Asahan,SUMATERA UTARA,,,,,tidak_ada_data
1187,Bandar Rahmat,Batu Bara,SUMATERA UTARA,,,,,tidak_ada_data
1188,Paluh Sibaji,Serdang Bedagai,SUMATERA UTARA,,,,,tidak_ada_data
1189,Humene,Kota Gunungsitoli,SUMATERA UTARA,,,,,tidak_ada_data
1190,Afia,Kota Gunungsitoli,SUMATERA UTARA,,,,,tidak_ada_data
1191,Nelayan Indah,Kota Medan,SUMATERA UTARA,,,,,tidak_ada_data
1192,Pulau Sembilan,Langkat,SUMATERA UTARA,,,,,tidak_ada_data
1193,Jaring Halus,Langkat,SUMATERA UTARA,,,,,tidak_ada_data
1194,Pantai Gading,Langkat,SUMATERA UTARA,,,,,tidak_ada_data
1195,Secanggang,Langkat,SUMATERA UTARA,,,,,tidak_ada_data
1196,Pasar Baru Batahan,Tapanuli Selatan,SUMATERA UTARA,,,,,tidak_ada_data
1197,Batu Mundom,Tapanuli Selatan,SUMATERA UTARA,,,,,tidak_ada_data
1198,Bozihona,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1199,Onolimbu Raya,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1200,Siwalubanua,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1201,Saeru Melayu,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1202,Faekhuna'A,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1203,Pasar Lahewa,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1204,Sihene'Asi,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1205,Lasara Sawo,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1206,Banua Gea,Nias,SUMATERA UTARA,,,,,tidak_ada_data
1207,Aek Habil,Kota Sibolga,SUMATERA UTARA,,,,,tidak_ada_data
1208,Selat Tanjung Medan,Kota Tanjung Balai,SUMATERA UTARA,,,,,tidak_ada_data
1209,Pasar Sorkam,Tapanuli Tengah,SUMATERA UTARA,,,,,tidak_ada_data
1210,Patas,Buleleng,BALI,,,,,tidak_ada_data
1211,Darmasari,Lebak,BANTEN,,,,,tidak_ada_data
1212,Bayah Barat,Lebak,BANTEN,,,,,tidak_ada_data
1213,Lontar,Tangerang,BANTEN,,,,,tidak_ada_data
1214,Tanjung Anom,Tangerang,BANTEN,,,,,tidak_ada_data
1215,Panggang,Kabupaten Kepulauan Seribu,DKI JAKARTA,,,,,tidak_ada_data
1216,Tabulo Selatan,Boalemo,GORONTALO,,,,,tidak_ada_data
1217,Bangga,Boalemo,GORONTALO,,,,,tidak_ada_data
1218,Wonggarasi Timur,Pohuwato,GORONTALO,,,,,tidak_ada_data
1219,Mopuya,Bone Bolango,GORONTALO,,,,,tidak_ada_data
1220,Kasia,Gorontalo Utara,GORONTALO,,,,,tidak_ada_data
1221,Bugis,Kota Samarinda,KALIMANTAN TIMUR,,,,,tidak_ada_data
1222,Bontang Lestari,Kota Bontang,KALIMANTAN TIMUR,,,,,tidak_ada_data
1223,Bumi Waras,Kota Bandar Lampung,LAMPUNG,,,,,tidak_ada_data
